Energy D1 HR,Energy D2 HR,Energy D3 HR,Energy D4 HR,Energy D5 HR,STD D1 HR,STD D2 HR,STD D3 HR,STD D4 HR,STD D5 HR,Min A5 HR,Max A5 HR,Mean A5 HR,STD A5 HR,Skewness A5 HR,Kurtosis A5 HR,Energy A5 HR,Reconstruct Error HR,Energy Different S and A5 HR,Maximum Energy Detail HR,Highest Relative Energy  Detail HR,Fluc Index A1 HR,Fluc Index A2 HR,Fluc Index A3 HR,Fluc Index A4 HR,Fluc Index A5 HR,Fluc Index D1 HR,Fluc Index D2 HR,Fluc Index D3 HR,Fluc Index D4 HR,Fluc Index D5 HR,Coeff Variation A1 HR,Coeff Variation A2 HR,Coeff Variation A3 HR,Coeff Variation A4 HR,Coeff Variation A5 HR,Coeff Variation D1 HR,Coeff Variation D2 HR,Coeff Variation D3 HR,Coeff Variation D4 HR,Coeff Variation D5 Rap,Energy D1 Rap,Energy D2 Rap,Energy D3 Rap,Energy D4 Rap,Energy D5 Rap,STD D1 Rap,STD D2 Rap,STD D3 Rap,STD D4 Rap,STD D5 Rap,Min A5 Rap,Max A5 Rap,Mean A5 Rap,STD A5 Rap,Skewness A5 Rap,Kurtosis A5 Rap,Energy A5 Rap,Reconstruct Error Rap,Energy Different S and A5 Rap,Maximum Energy Detail Rap,Highest Relative Energy  Detail Rap,Fluc Index A1 Rap,Fluc Index A2 Rap,Fluc Index A3 Rap,Fluc Index A4 Rap,Fluc Index A5 Rap,Fluc Index D1 Rap,Fluc Index D2 Rap,Fluc Index D3 Rap,Fluc Index D4 Rap,Fluc Index D5 Rap,Coeff Variation A1 Rap,Coeff Variation A2 Rap,Coeff Variation A3 Rap,Coeff Variation A4 Rap,Coeff Variation A5 Rap,Coeff Variation D1 Rap,Coeff Variation D2 Rap,Coeff Variation D3 Rap,Coeff Variation D4 Rap,Coeff Variation D5 Map,Energy D1 Map,Energy D2 Map,Energy D3 Map,Energy D4 Map,Energy D5 Map,STD D1 Map,STD D2 Map,STD D3 Map,STD D4 Map,STD D5 Map,Min A5 Map,Max A5 Map,Mean A5 Map,STD A5 Map,Skewness A5 Map,Kurtosis A5 Map,Energy A5 Map,Reconstruct Error Map,Energy Different S and A5 Map,Maximum Energy Detail Map,Highest Relative Energy  Detail Map,Fluc Index A1 Map,Fluc Index A2 Map,Fluc Index A3 Map,Fluc Index A4 Map,Fluc Index A5 Map,Fluc Index D1 Map,Fluc Index D2 Map,Fluc Index D3 Map,Fluc Index D4 Map,Fluc Index D5 Map,Coeff Variation A1 Map,Coeff Variation A2 Map,Coeff Variation A3 Map,Coeff Variation A4 Map,Coeff Variation A5 Map,Coeff Variation D1 Map,Coeff Variation D2 Map,Coeff Variation D3 Map,Coeff Variation D4 Map,Coeff Variation D5 SpO2,Energy D1 SpO2,Energy D2 SpO2,Energy D3 SpO2,Energy D4 SpO2,Energy D5 SpO2,STD D1 SpO2,STD D2 SpO2,STD D3 SpO2,STD D4 SpO2,STD D5 SpO2,Min A5 SpO2,Max A5 SpO2,Mean A5 SpO2,STD A5 SpO2,Skewness A5 SpO2,Kurtosis A5 SpO2,Energy A5 SpO2,Reconstruct Error SpO2,Energy Different S and A5 SpO2,Maximum Energy Detail SpO2,Highest Relative Energy  Detail SpO2,Fluc Index A1 SpO2,Fluc Index A2 SpO2,Fluc Index A3 SpO2,Fluc Index A4 SpO2,Fluc Index A5 SpO2,Fluc Index D1 SpO2,Fluc Index D2 SpO2,Fluc Index D3 SpO2,Fluc Index D4 SpO2,Fluc Index D5 SpO2,Coeff Variation A1 SpO2,Coeff Variation A2 SpO2,Coeff Variation A3 SpO2,Coeff Variation A4 SpO2,Coeff Variation A5 SpO2,Coeff Variation D1 SpO2,Coeff Variation D2 SpO2,Coeff Variation D3 SpO2,Coeff Variation D4 SpO2,Coeff Variation D5 SpO2,Energy 1 min HR,Energy 20 min HR,Energy 2 hours HR,Min 1 minute Time Frame HR,Max 1 minute Time Frame HR,Mean 1 minute Time Frame HR,Var 1 minute Time Frame HR,Skewness 1 minute Time Frame HR,Kurtosis 1 minute Time Frame HR,Min 20 minute Time Frame HR,Max 20 minute Time Frame HR,Mean 20 minute Time Frame HR,Var 20 minute Time Frame HR,Skewness 20 minute Time Frame HR,Kurtosis 20 minute Time Frame HR,Min 2 hour Time Frame HR,Max 2 hour Time Frame HR,Mean 2 hour Time Frame HR,Var 2 hour Time Frame HR,Skewness 2 hour Time Frame HR,Kurtosis 2 hour Time Frame Rap,Energy 1 min Rap,Energy 20 min Rap,Energy 2 hours Rap,Min 1 minute Time Frame Rap,Max 1 minute Time Frame Rap,Mean 1 minute Time Frame Rap,Var 1 minute Time Frame Rap,Skewness 1 minute Time Frame Rap,Kurtosis 1 minute Time Frame Rap,Min 20 minute Time Frame Rap,Max 20 minute Time Frame Rap,Mean 20 minute Time Frame Rap,Var 20 minute Time Frame Rap,Skewness 20 minute Time Frame Rap,Kurtosis 20 minute Time Frame Rap,Min 2 hour Time Frame Rap,Max 2 hour Time Frame Rap,Mean 2 hour Time Frame Rap,Var 2 hour Time Frame Rap,Skewness 2 hour Time Frame Rap,Kurtosis 2 hour Time Frame Map,Energy 1 min Map,Energy 20 min Map,Energy 2 hours Map,Min 1 minute Time Frame Map,Max 1 minute Time Frame Map,Mean 1 minute Time Frame Map,Var 1 minute Time Frame Map,Skewness 1 minute Time Frame Map,Kurtosis 1 minute Time Frame Map,Min 20 minute Time Frame Map,Max 20 minute Time Frame Map,Mean 20 minute Time Frame Map,Var 20 minute Time Frame Map,Skewness 20 minute Time Frame Map,Kurtosis 20 minute Time Frame Map,Min 2 hour Time Frame Map,Max 2 hour Time Frame Map,Mean 2 hour Time Frame Map,Var 2 hour Time Frame Map,Skewness 2 hour Time Frame Map,Kurtosis 2 hour Time Frame SpO2,Energy 1 min SpO2,Energy 20 min SpO2,Energy 2 hours SpO2,Min 1 minute Time Frame SpO2,Max 1 minute Time Frame SpO2,Mean 1 minute Time Frame SpO2,Var 1 minute Time Frame SpO2,Skewness 1 minute Time Frame SpO2,Kurtosis 1 minute Time Frame SpO2,Min 20 minute Time Frame SpO2,Max 20 minute Time Frame SpO2,Mean 20 minute Time Frame SpO2,Var 20 minute Time Frame SpO2,Skewness 20 minute Time Frame SpO2,Kurtosis 20 minute Time Frame SpO2,Min 2 hour Time Frame SpO2,Max 2 hour Time Frame SpO2,Mean 2 hour Time Frame SpO2,Var 2 hour Time Frame SpO2,Skewness 2 hour Time Frame SpO2,Kurtosis 2 hour Time Frame SpO2
0.038312992,0.065050725,0.11614995,0.098098896,0.128234141,0.195739378,0.255053472,0.340811846,0.313211161,0.358102205,774.610135,981.5133292,916.6459579,39.66779918,-0.926388638,3.439793848,26323.28284,6.60471E-10,136.8539965,5,0.000485324,0.149836422,0.101142863,0.047457021,0.02531354,0.016023627,0.10889081,0.120065688,0.093199377,0.042296067,0.020425112,0.001871408,0.001868932,0.001864511,0.001860786,0.001855846,2.86479E+36,4.9951E+12,88471385476,644663203.2,27245551.92,0.385124533,2.175495641,2.531353267,3.080973483,4.720324941,0.620590758,1.47497215,1.59103997,1.755289244,2.172654449,3.923586191,2240.547113,90.6765256,278.4509649,4.772086931,25.51616095,2580.024824,4.62263E-09,770.8777548,5,0.175440838,0.24549155,0.205646231,0.120727799,0.06179309,0.039760569,0.139200489,0.1788882,0.179694907,0.112546129,0.055001065,9.848878969,9.839788405,9.829128789,9.816197749,9.79634826,2.34459E+11,23366143526,845850745.4,2165827044,1261603242,0.026113523,0.112110385,0.142212706,0.128246442,0.064459947,0.161598696,0.334832838,0.377115447,0.358119346,0.253892629,150.2403823,321.8956873,252.6387308,17.45620652,0.221161983,8.932002733,2000.496694,5.3739E-10,141.6309161,3,0.007066431,0.251452395,0.151285701,0.076666338,0.030125259,0.014265721,0.164528592,0.207338031,0.134109427,0.069749113,0.026401374,0.004847872,0.004791581,0.004720233,0.004655805,0.004623294,6.16597E+11,1887400398,34540758843,95654470.01,164120032.1,0.018482918,0.022925356,0.072138622,0.088194467,0.111445039,0.135953512,0.151413013,0.268589529,0.29697906,0.333837754,403.1441272,527.5118274,489.9863944,24.87588927,-0.886825259,3.564769905,7522.303253,5.24757E-10,114.8519708,5,0.001482413,0.097020868,0.080725358,0.050715854,0.027744999,0.013321004,0.063305598,0.073403895,0.07211562,0.045176974,0.025130087,0.002625367,0.002622306,0.002612684,0.00260092,0.00258587,20381165655,65871223.11,150351213.5,167160681.5,2760569.256,0.16809304,14.06448849,255.5747443,-6.198488287,-22.52179092,-41.61272876,6.4373806,12.91203848,43.33846104,-0.000737844,-0.119740068,-0.803209234,0.168096497,14.05048529,254.9356681,0.199386861,-1.224615878,-0.022112891,91.90465772,9.928354537,4.146942147,0.141070819,53.81825273,1003.419079,-13.15387471,-58.73035175,-101.232608,9.426296968,50.06982995,138.9372665,0.000870926,0.08721671,0.55101775,0.141073122,53.81181352,1003.137223,-6.454384601,-1.107018617,0.859889501,515.5976968,32.57683812,11.24499201,0.265734056,88.48003698,505.3212614,-4.215712114,-42.3775756,-66.65181042,5.679124823,50.19709168,62.3270265,0.000709553,0.059069613,-1.190134452,0.26573982,88.47863471,503.9167273,0.399570079,0.441569408,-0.202579801,12.00712804,12.14550656,3.697253073,0.236117372,36.34626297,163.3899784,-7.622038009,-38.14647675,-40.23911505,8.398570745,41.5183253,32.96496006,0.000433449,0.02453442,-0.140004057,0.236122793,36.34652444,163.3742582,0.301728163,-0.163907885,-0.169664778,77.1482114,24.77308669,4.652770451
0.014462455,0.03587253,0.041261641,0.09443944,0.074594033,0.120261354,0.189402667,0.203131994,0.307313605,0.273122272,808.8866261,1113.446726,945.1490681,53.65166764,0.491130293,4.525019201,28018.92819,4.24924E-10,105.4994389,4,0.000335644,0.127472023,0.089711941,0.058262503,0.033698232,0.012686022,0.091419082,0.102435234,0.073679813,0.047273328,0.030107169,0.00321952,0.003218236,0.003216749,0.003213381,0.003210739,1.47062E+35,2.74987E+11,631482085,11248793487,17953767.19,9.51631E-05,0.000489039,0.001306896,0.001322177,0.00086013,0.009755262,0.022114454,0.036151408,0.036362141,0.029328259,27.2282504,90.44681015,57.40468084,19.18690561,-0.010573094,1.785740699,114.426635,6.09154E-11,13.7837118,4,0.00116347,0.00326678,0.003150083,0.002204856,0.0013606,0.000815585,0.001678243,0.002341295,0.002911074,0.002012662,0.001056715,0.111943678,0.111938924,0.111926441,0.111912292,0.111907749,2.1823E+35,3.73019E+12,337499205.6,26656254.49,632488.4749,0.01459623,0.042771059,0.038853185,0.055409386,0.05828953,0.120816259,0.206814054,0.197114401,0.235394716,0.241435049,233.5206907,433.075558,319.3064484,52.06906807,0.659556508,2.240944787,3272.133691,3.94625E-10,95.07173128,5,0.001775485,0.161008639,0.085873064,0.047775586,0.024980107,0.013120476,0.113164737,0.140418341,0.076407505,0.041682504,0.021512905,0.02672122,0.02670779,0.026695395,0.026677995,0.026659422,54207517317,2055841299,85311459.71,191445390.8,64818082.63,0.002053557,0.009056556,0.017837204,0.024389365,0.024647935,0.045316716,0.09516705,0.13355755,0.156172768,0.156998437,541.4908575,566.5362462,557.906591,5.576283442,0.033208419,2.018133904,9727.043487,2.53407E-10,57.84759946,5,0.000252519,0.0466928,0.039148086,0.026181389,0.014434828,0.006815855,0.027855389,0.037948844,0.035186019,0.024109643,0.013370994,0.000107253,0.000106322,0.000104489,0.000101976,9.94418E-05,2.86155E+12,1097695100,3613676705,114232766.7,207876586.2,0.026091364,12.12453122,1604.825884,-2.441992021,-15.16984091,-103.0617489,2.711917061,22.66114133,111.4702806,-0.000112695,-0.03416621,0.154650303,0.026091963,12.12364779,1604.839549,-0.473675824,0.797879112,-0.028286859,54.6653631,15.66986745,3.921594675,0.00435372,2.503517127,81.80340596,-1.847026961,-9.150928084,-17.74688352,1.882956579,14.59396732,36.29446429,-0.000258924,0.010137155,0.119007223,0.004353747,2.503468108,81.79099909,-2.897662822,3.0497114,1.581496024,180.0905133,43.79668677,8.548098189,0.030576428,7.626541347,197.5493725,-2.136147097,-8.125985875,-24.1924986,2.574719577,10.07293652,34.2380232,-0.000391829,-0.038978082,0.147838827,0.030576985,7.625199148,197.5321037,0.471907035,0.483614667,0.284980366,38.41331909,5.083270548,2.508833094,1.029628597,12.89784477,143.8768493,-9.485756622,-14.2959213,-28.59294229,10.73970589,12.2746229,32.5264347,-0.000110011,0.003621252,0.257920895,1.029652582,12.89813227,143.8136779,0.005477196,0.080508188,0.473141822,16.07127092,5.337625565,3.325309042
0.022760999,0.063686371,0.068045751,0.045053802,0.034706508,0.150869271,0.252364569,0.260858888,0.212261317,0.186299029,748.4545917,1041.109795,945.4077462,49.05484139,-1.428792457,5.383214081,28024.4734,4.00802E-10,99.56358638,3,0.000241761,0.124509069,0.076886049,0.037685825,0.019077969,0.012005591,0.095213025,0.107171042,0.071507077,0.03398814,0.015660182,0.002675639,0.00267336,0.002670926,0.002669315,0.002668083,1.55042E+37,1.61448E+36,1.05272E+13,16251286972,509884195.3,0.007047752,0.035371782,0.057671294,0.0582696,0.036500036,0.083951881,0.188076059,0.240150583,0.241393747,0.191049604,22.25460537,308.3564624,36.2566846,15.28758327,14.36903031,225.397099,39.5631763,5.28956E-10,104.4521379,3,0.47519503,0.075084263,0.066772917,0.034467293,0.014305878,0.006855113,0.040881561,0.058198266,0.06040145,0.031855484,0.012720447,0.022522661,0.021387413,0.01803613,0.015222089,0.01426765,17254806.3,2871272.746,163715.2496,1709702.107,38574.91246,0.050452167,0.162758553,0.051899803,0.0477747,0.055624379,0.224618243,0.403438205,0.227817964,0.218576817,0.235850987,176.1615209,326.0232911,260.4523329,30.05222734,-0.395955201,2.603884951,2145.470185,4.50876E-10,125.107115,2,0.007541757,0.371366416,0.108624667,0.046280801,0.02371042,0.01409166,0.284541624,0.34142455,0.096982031,0.039776959,0.01923072,0.013462285,0.013385432,0.013360881,0.013338314,0.013312131,1.82304E+11,88206058339,849578903.3,7170340336,227512728.2,0.002350715,0.007096931,0.012438228,0.026530806,0.060055598,0.048484743,0.084244278,0.111528121,0.162884726,0.245065335,430.3927191,569.305416,549.2924477,12.50464035,-1.291418567,10.09583743,9431.99502,4.39464E-10,67.72555103,5,0.000633446,0.039545362,0.030453038,0.020872362,0.013565051,0.009076011,0.026042121,0.030865977,0.025874512,0.01788366,0.011537249,0.000527223,0.000526471,0.000525151,0.000522337,0.000515966,2.6511E+35,7.24435E+37,7.87604E+35,1.29487E+35,6.11313E+11,0.030294363,12.83087112,750.2102038,-3.343598306,-12.75655113,-84.96384002,2.139406377,19.60195622,66.37930561,-0.000380857,-0.040056396,-1.434963254,0.030294934,12.82956978,748.1687644,-1.937113347,0.599862083,-0.629974368,65.26033968,9.755235288,4.528676582,2.089466001,41.6749168,317.3413765,-31.3421035,-21.86513511,-44.33923621,42.72381028,35.30323164,34.82705942,-0.005715193,-0.042662009,-1.240081091,2.08948264,41.67408008,315.8110271,0.499527451,0.713480607,-0.354417088,182.7649047,9.22810082,2.522574293,0.084884692,29.13358647,425.9099971,-3.571146341,-20.37008158,-52.87319698,4.476785872,28.4605722,42.95271486,0.000545322,0.036825399,-0.22226404,0.084886393,29.13291629,425.8706229,0.106216719,0.418901985,-0.137125174,36.81950597,7.643644098,2.768024777,0.615926256,42.17531274,587.3388546,-13.16751113,-38.36916024,-52.0589536,21.16475689,29.36435789,53.26390638,-2.65373E-05,0.003710014,-0.39349698,0.615940821,42.1762964,587.1979014,4.284072555,-0.54641377,0.215783994,197.7064448,9.908770505,2.438122559
0.085112872,0.237841741,0.394169975,0.334677439,0.328460815,0.291745143,0.487696961,0.627838266,0.578521132,0.573122943,763.1993162,1004.845711,854.7307251,53.66959213,0.391386106,2.131387574,22900.59412,9.6911E-10,223.2836117,3,0.001710582,0.231530036,0.168105987,0.102387184,0.057591294,0.027556977,0.162308753,0.184781558,0.147372574,0.087686088,0.050968078,0.003963452,0.003953016,0.003935717,0.003921151,0.003906718,1.24047E+11,43729842759,4771794291,62258562.74,267204883.8,0.137311877,0.555139496,1.112285572,1.004474621,0.442391295,0.370561289,0.745087075,1.054664039,1.002248113,0.665134206,6.317466177,319.0571702,25.68712773,22.87558703,7.524394517,86.82218655,24.80683247,1.35127E-09,344.4523057,3,6.21205831,0.164124442,0.145662157,0.087410877,0.043196325,0.020503441,0.121133015,0.12187808,0.134897594,0.081585554,0.039261765,0.501372665,0.473731552,0.413290978,0.354614655,0.327376116,39188982.13,5998248.014,13210023.4,905645.6016,33977734.1,0.039700044,0.16444594,0.334342608,0.59908572,0.620347633,0.199251447,0.405524939,0.578231642,0.774016953,0.787632368,292.7431858,497.646016,363.0914544,51.43420471,0.873703171,2.552644815,4192.12433,1.08133E-09,252.4411486,5,0.0147084,0.320558818,0.239934012,0.154795381,0.084666032,0.034485673,0.180271803,0.22781426,0.195355906,0.13351889,0.077478602,0.020302308,0.020262262,0.020180937,0.020035259,0.019884333,58280992985,6744988423,48091617362,176031392.9,27665615118,0.003191783,0.010652294,0.030980643,0.057746076,0.097172455,0.056496649,0.103211384,0.176015633,0.240307466,0.311729292,487.1625228,566.3519888,554.7971322,6.973495856,-3.743622119,28.33222071,9621.282134,4.87028E-10,84.84426054,5,0.001004066,0.063326754,0.055455144,0.040412347,0.026151505,0.015554903,0.036791001,0.045965271,0.047225124,0.034286217,0.021892131,0.000178651,0.000177544,0.000174324,0.00016832,0.00015822,1.05057E+36,5.41516E+35,41998911179,18606863157,1884751725,0.247206139,13.10192381,130.5329819,-8.396299318,-16.20433097,-24.37155653,8.351785537,19.63478982,44.38127065,-9.90534E-06,0.010213276,-0.158279512,0.247212984,13.10218225,130.5115429,-0.1397626,0.237624237,1.405527639,94.35362371,11.3671283,6.953262674,1.701200787,19.30718555,336.663826,-26.99628152,-16.61803877,-43.07434171,38.29780324,16.82396204,37.50179139,-0.002267078,-0.069424288,-0.458856516,1.701242676,19.30289941,336.4625777,1.05245134,0.15385966,0.054053381,162.9502224,6.634325119,2.76574527,0.241558632,10.64884146,426.0006548,-3.507374638,-9.955479624,-33.53947707,4.149938738,11.78389882,49.46451142,0.000645879,0.020501134,1.487472968,0.241564879,10.64871492,423.7997699,-0.05377328,0.499646504,0.458709916,10.27762211,4.762981935,2.836783397,3.256170079,81.67885703,355.0168554,-19.08360055,-39.5072118,-45.4144386,19.05166675,30.30945887,54.57453295,-0.000326924,-0.038341205,-0.278398185,3.256260326,81.67965341,354.9491989,0.177398336,-0.265701744,0.520215686,31.85543062,5.838424095,3.582111816
0.022692457,0.073998859,0.115679398,0.085456782,0.090961403,0.150642291,0.272031166,0.340121559,0.29233406,0.301602349,856.3992666,1064.317698,1003.752769,31.07055916,-1.174016555,6.570334021,31552.91068,5.08048E-10,117.1548492,3,0.000365274,0.135598004,0.089801764,0.051134288,0.030699624,0.018706598,0.090397247,0.11316992,0.08224552,0.044468425,0.025983691,0.00088878,0.000886431,0.000882739,0.000880033,0.000877211,1.4424E+11,33367025253,596857393.7,13011383795,29479937.33,0.061585041,0.217312626,0.547482796,0.384937482,0.76994756,0.248166834,0.466174593,0.739931232,0.620442033,0.877478816,11.65407682,146.9123553,33.11803993,12.41063112,2.74890718,19.23262669,37.34810917,1.11696E-09,265.1380977,5,1.967461483,0.148248943,0.129216603,0.074707449,0.041097079,0.020498043,0.083558881,0.112799371,0.11545978,0.067411308,0.038007214,0.173030967,0.166537782,0.150183595,0.138571211,0.115523501,88855450902,8952229187,3741186152,24240555.57,4037197.092,0.020702114,0.073710618,0.089692497,0.133657603,0.150207224,0.143884353,0.271500885,0.299491345,0.365597364,0.387571202,222.0624225,373.6966095,293.2149265,30.90540552,0.166056514,2.61983806,2720.315663,5.61081E-10,127.797212,5,0.005531008,0.23722081,0.132573251,0.07772978,0.041009037,0.023194564,0.156409013,0.193736864,0.111264607,0.066490017,0.033862174,0.011218029,0.011190627,0.011157138,0.011107449,0.011052322,60427980285,18791700103,82145719.1,280777187.8,1640787.942,0.005997107,0.023782592,0.046178539,0.071466327,0.098621891,0.077442089,0.154218243,0.214894968,0.267335655,0.314045671,415.3968107,517.1766223,456.1418008,21.31468155,0.637289332,2.648340052,6518.394557,4.31708E-10,93.18472719,5,0.001508267,0.123167068,0.095938969,0.064026032,0.037174619,0.018954146,0.073277265,0.095137504,0.079043384,0.054200096,0.032148422,0.002223493,0.002219832,0.002212701,0.002201684,0.002186493,34219652350,1509493722,72710227.88,250615911.9,26845566.64,0.169849722,34.72089238,745.2085476,-8.138319313,-38.99488519,-68.7128579,4.50655916,27.13726774,59.98260109,-0.001847524,-0.113766446,0.086539248,0.16985112,34.70893283,745.2221697,-2.287953165,-1.037068854,0.093400499,69.13932179,16.00494116,2.117393964,4.331947808,45.58089179,502.6200735,-34.84400295,-20.40127299,-37.94088363,50.07445746,33.1697625,55.14453246,0.000385716,0.004872469,-0.088996822,4.332069769,45.58215288,502.6263207,3.595058693,0.717792123,0.49051349,224.8225235,6.628982165,2.26544175,0.196424581,57.08770533,1274.302834,-4.831851224,-25.55526562,-64.21914261,4.023751708,24.72944405,59.56467486,-0.000374636,-0.074223438,-0.140122124,0.196430069,57.08383185,1274.319714,0.17772495,0.251348173,-0.13592683,15.79895409,4.125440748,1.794058,0.282683458,25.34503986,324.0025893,-2.930331131,-14.82819205,-38.43565482,2.632960501,16.01200633,38.23684138,0.000187132,0.013197194,1.689257363,0.282691437,25.34558419,321.158103,-0.028591872,0.103805291,-0.247517148,5.271722413,3.537607842,2.679576153
0.239681233,1.069148687,1.520583041,1.301682989,0.986093025,0.48957958,1.034011418,1.233137065,1.14092972,0.993036515,784.9316799,1051.629143,899.6564203,66.69924342,0.137357022,2.13772783,25437.50662,1.6492E-09,420.6200856,3,0.005944418,0.61743619,0.415404838,0.209111543,0.096537489,0.043065754,0.379699756,0.473057853,0.367585926,0.184439166,0.08635652,0.005708739,0.005666479,0.005606384,0.005554795,0.005515656,1.5385E+11,27335299052,2163392410,97975408.07,37186356.08,0.006104449,0.02384036,0.069024139,0.111412103,0.306517701,0.078132106,0.15440547,0.262728253,0.333789343,0.553648413,22.36381617,260.6327622,36.14978969,13.27887781,9.767116589,144.2189555,46.41620939,6.86485E-10,133.6842507,5,0.657525316,0.086318081,0.076596523,0.050278481,0.024699337,0.013044513,0.04708062,0.062240368,0.068159871,0.046272762,0.022480829,0.147947224,0.147363898,0.145675806,0.142949448,0.13544825,1.27155E+11,8748511511,1087115189,905318033.1,173872187.4,0.016417839,0.060731878,0.075836788,0.091992419,0.094547002,0.12813397,0.24644195,0.275388783,0.303306903,0.307489409,229.5730939,380.479065,275.6837074,32.9844799,1.101252861,2.981039073,2409.34718,4.98765E-10,108.343501,5,0.003915101,0.214953256,0.124707857,0.07194377,0.036314771,0.020044859,0.141440914,0.175328523,0.105261015,0.062084123,0.030491726,0.014521532,0.014495966,0.014464072,0.014425483,0.014385584,4.75261E+11,10127334729,1519501359,34831174.26,209246954.9,0.001517354,0.006647082,0.016274475,0.028970095,0.034712852,0.038953792,0.081530825,0.127573306,0.170208511,0.186316563,542.1424419,567.7810027,563.4858042,4.229577901,-2.10625319,6.879068172,9922.500985,2.5883E-10,55.05499466,5,0.000347859,0.032472865,0.028524567,0.020259235,0.01234902,0.006731331,0.018375203,0.024695827,0.024495994,0.018106049,0.011045528,6.52557E-05,6.45857E-05,6.29453E-05,6.00259E-05,5.65263E-05,2.9232E+36,2.92131E+35,14720320890,608558708.6,467234532.8,0.255971217,12.64933539,159.1209012,-3.814549595,-14.5862834,-25.79277018,3.737894756,13.79347056,29.72199283,-0.000569272,-0.013500736,0.050574229,0.255978297,12.64951898,159.1229459,-0.222262511,0.199314595,0.304620015,13.17628299,5.902457352,3.014312275,1.574789745,91.08186082,88.66447659,-39.08698571,-58.97776154,-15.01557616,31.98106831,82.59047544,31.22865475,-0.00020641,0.31262212,0.247645144,1.574835252,90.98675989,88.60571126,-5.288730273,2.288563988,0.371421013,449.91076,38.44183935,2.957231027,0.129808652,40.93017687,299.5210451,-2.135190631,-22.61344963,-37.93301579,3.162082627,29.62936549,33.60682135,-0.000120738,0.076426643,1.375300591,0.129812392,40.92551955,297.6382021,0.480835378,0.60642515,-0.531327019,11.90407677,7.431066694,2.350780126,2.31272867,37.00978551,1000.320884,-17.58339651,-21.48671842,-78.65311246,13.89053493,28.20805404,71.71258334,0.000193832,0.035656024,0.988313666,2.312795873,37.00959014,999.3731754,-0.379614616,0.728741354,-0.229353351,24.5312273,7.422941985,3.181175764
0.034785165,0.13929086,0.295568999,0.263145965,0.101137472,0.186510444,0.373222168,0.543670241,0.512984778,0.318025663,728.6600328,904.8632176,856.2422195,30.21630586,-1.93949721,7.699898569,22968.85086,6.64994E-10,172.0037925,3,0.001281406,0.205495306,0.149705793,0.077106181,0.030743178,0.016239699,0.128205959,0.157946197,0.134322131,0.071441619,0.026754735,0.001188485,0.001182412,0.001169544,0.001158045,0.001153615,2.00753E+11,16956275735,12011929063,1172586168,8430601742,0.208824468,1.305455657,1.61855405,1.736620735,2.471656777,0.456978168,1.142577909,1.272238002,1.317823509,1.572167458,-48.91241166,2170.993717,128.6491854,308.2513495,3.939607148,19.13569536,3493.906928,4.24434E-09,578.6832066,5,0.076070681,0.089351659,0.081113608,0.060950804,0.043822938,0.035949042,0.05266229,0.072660224,0.074322066,0.051188593,0.034044067,5.803262823,5.800724823,5.797577738,5.794245325,5.789046798,1.99228E+12,2.95818E+11,1.53808E+11,317817529.5,5493710.618,0.010092955,0.041012196,0.057165465,0.0886505,0.123558695,0.100465107,0.202517516,0.239096349,0.297746506,0.351514083,225.1480045,343.2966248,266.1049603,21.21357513,0.743622611,3.111765994,2225.016926,5.06466E-10,107.0072307,5,0.005519451,0.172635123,0.113297533,0.065567236,0.034407406,0.019426541,0.108727399,0.137080972,0.09556285,0.055795113,0.028647728,0.00647837,0.006459858,0.006433902,0.006393726,0.006337977,59062724593,874712516.7,93742707.36,11872239188,39968624.72,0.003365919,0.006234173,0.011411598,0.017500164,0.066493759,0.058017363,0.078957892,0.106826589,0.13229005,0.257867476,489.7033327,566.7053609,550.8657396,9.811124429,-0.665590349,4.640255645,9490.172888,3.52753E-10,61.00323434,5,0.000696895,0.030895354,0.026640832,0.020303496,0.013969736,0.009183868,0.020179301,0.02454552,0.022756118,0.01737093,0.012260851,0.0003206,0.000319943,0.000318748,0.000316903,0.000309877,5106987539,31803755987,116843631.2,1.12687E+11,179270780.3,0.17164453,37.1809174,584.8905061,-7.566772956,-35.17857355,-86.75644045,3.249940878,23.39214661,55.91441528,-0.001485973,-0.144365057,-0.651398407,0.17164716,37.1611236,584.4826612,-1.641668487,-0.842977933,-0.595953184,45.28093451,10.32610104,5.511823213,0.102942937,30.69838072,1218.089548,-11.45142518,-50.50438785,-103.9853387,8.205042519,38.14807665,124.5912619,-0.000206245,0.023497183,0.077878017,0.102945151,30.6985016,1218.110188,-8.164254103,-2.550059577,0.375579096,551.7880661,46.17345711,7.173505291,0.350398654,103.2927237,341.2967811,-7.089849688,-37.05965387,-36.35588801,10.51658753,31.49543281,40.75580049,9.16182E-05,0.040321842,-0.267386121,0.350408454,103.2939892,341.2348378,1.18059241,0.27456805,-0.071914329,44.96445319,3.832335912,2.323255705,1.121636053,35.64212615,370.2179934,-22.13445757,-29.51466411,-41.7291481,21.57356061,26.23650309,39.58098322,-0.001588397,-0.160171948,-0.07949709,1.121665183,35.61747619,370.222121,-0.144775335,-0.217148198,-0.272255003,152.3979891,8.715297243,2.334911877
